----------------------------------------------------------
initial solve
optimisation failed with message Maximum number of function evaluations has been exceeded. after 574 iterations, 1600 evaluations
optimisation finished successfully after 124 iterations, 237 evaluations
random create transition at 87
random destroy transition at 44
optimisation finished successfully after 128 iterations, 235 evaluations
random destroy transition at 108
optimisation finished successfully after 147 iterations, 270 evaluations
accept destroy segment 108
random create transition at 109
random destroy transition at 124
optimisation finished successfully after 87 iterations, 174 evaluations
accept destroy segment 124
random destroy transition at 133
optimisation finished successfully after 84 iterations, 174 evaluations
accept destroy segment 133
random destroy transition at 142
optimisation finished successfully after 83 iterations, 166 evaluations
random create transition at 212
optimisation finished successfully after 99 iterations, 208 evaluations
accept create segment at 212
random create transition at 122
optimisation finished successfully after 101 iterations, 217 evaluations
random create transition at 24
optimisation finished successfully after 69 iterations, 180 evaluations
random destroy transition at 8
optimisation finished successfully after 91 iterations, 186 evaluations
accept destroy segment 8
random destroy transition at 9
optimisation finished successfully after 105 iterations, 197 evaluations
random destroy transition at 77
optimisation finished successfully after 63 iterations, 145 evaluations
accept destroy segment 77
random destroy transition at 19
optimisation finished successfully after 88 iterations, 189 evaluations
accept destroy segment 19
random create transition at 20
optimisation finished successfully after 79 iterations, 183 evaluations
random create transition at 99
random create transition at 210
optimisation finished successfully after 66 iterations, 167 evaluations
accept create segment at 210
random destroy transition at 213
optimisation finished successfully after 96 iterations, 204 evaluations
random destroy transition at 216
optimisation finished successfully after 104 iterations, 207 evaluations
accept destroy segment 216
random destroy transition at 222
optimisation finished successfully after 68 iterations, 147 evaluations
accept destroy segment 222
random create transition at 156
optimisation finished successfully after 89 iterations, 192 evaluations
accept create segment at 156
random destroy transition at 157
optimisation finished successfully after 35 iterations, 113 evaluations
random destroy transition at 211
optimisation finished successfully after 81 iterations, 170 evaluations
accept destroy segment 211
random destroy transition at 217
optimisation finished successfully after 200 iterations, 323 evaluations
random create transition at 223
optimisation finished successfully after 92 iterations, 205 evaluations
accept create segment at 223
random create transition at 121
optimisation finished successfully after 69 iterations, 167 evaluations
random destroy transition at 29
optimisation finished successfully after 150 iterations, 266 evaluations
accept destroy segment 29
random destroy transition at 30
optimisation finished successfully after 181 iterations, 347 evaluations
accept destroy segment 30
random create transition at 31
random destroy transition at 78
optimisation finished successfully after 71 iterations, 155 evaluations
accept destroy segment 78
random destroy transition at 125
optimisation finished successfully after 100 iterations, 199 evaluations
accept destroy segment 125
random destroy transition at 134
optimisation finished successfully after 67 iterations, 163 evaluations
accept destroy segment 134
random create transition at 136
optimisation finished successfully after 94 iterations, 199 evaluations
random destroy transition at 33
optimisation finished successfully after 160 iterations, 283 evaluations
accept destroy segment 33
random destroy transition at 34
optimisation finished successfully after 167 iterations, 281 evaluations
accept destroy segment 34
random destroy transition at 35
optimisation finished successfully after 65 iterations, 149 evaluations
random create transition at 79
optimisation finished successfully after 118 iterations, 238 evaluations
accept create segment at 79
random create transition at 80
random create transition at 126
optimisation finished successfully after 89 iterations, 194 evaluations
random create transition at 135
optimisation finished successfully after 91 iterations, 194 evaluations
random create transition at 140
optimisation finished successfully after 297 iterations, 472 evaluations
